OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
2075904,LOP240601000903,3508 64TH AV,64TH AV,EVAL,EVALUATION,1717269368000,"[-122.1781429, 37.7752786]",6076679,2109105,C,29X,CCD6,06/01/24  7:16:08 PM,1717350199000,29,5,3
2075905,LOP240601000904,4600 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,929,FIRE,1717269378000,"[-122.2672342, 37.8343023]",6051340,2131067,C,10Y,CCD1,06/01/24  7:16:18 PM,1717269928000,10,2,1
2075906,LOP240601000905,1826 9TH AV,9TH AV,945A,AMBULANCE REQUESTED,1717269453000,"[-122.2465338, 37.7955923]",6057054,2116862,C,17X,CCD2,06/01/24  7:17:33 PM,1717269453000,17,3,2
2075907,LOP240601000907,46TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,929,FIRE,1717269487000,"[-122.2673066, 37.8342874]",6051319,2131062,C,10Y,CCD1,06/01/24  7:18:07 PM,1717269509000,10,2,1
2075909,LOP240601000906,WB I980&MARTIN LUTHER KING JR WY,I980&MARTIN LUTHER KING JR WY,929,FIRE,1717269469000,"[-122.2795458, 37.8004797]",6047551,2118821,C,03Y,CCD3,06/01/24  7:17:49 PM,1717269469000,3,1,1
2075910,LOP240601000909,900 FALLON ST,FALLON ST,929,FIRE,1717269675000,"[-122.2637852, 37.7971621]",6052081,2117527,C,03X,CCD2,06/01/24  7:21:15 PM,1717269675000,3,1,1
2075911,LOP240601000908,ASTER AV&EL MONTE AV,AV&EL MONTE AV,R10851,RECOVERED STOLEN VEH,1717269668000,"[-122.1598461, 37.7640809]",6081894,2104934,C,35X,CCD7,06/01/24  7:21:08 PM,1717326267000,35,5,3
2075912,LOP240601000910,1233 E 21ST ST,E 21ST ST,R10851,RECOVERED STOLEN VEH,1717269717000,"[-122.2412449, 37.7950167]",6058578,2116624,C,17Y,CCD2,06/01/24  7:21:57 PM,1717271730000,17,3,2
2075913,LOP240601000912,2ND ST&CASTRO ST,ST&CASTRO ST,955,ANIMAL-STRAYING,1717269830000,"[-122.282307, 37.7984081]",6046739,2118082,C,02X,CCD3,06/01/24  7:23:50 PM,1717269830000,2,1,1
2075914,LOP240601000913,7607 INTERNATIONAL BLVD,INTERNATIONAL BLVD,MSDIAL,MISDIAL,1717269863000,"[-122.1849411, 37.7581159]",6074602,2102892,C,26Y,CCD7,06/01/24  7:24:23 PM,1717269863000,26,4,3
2075915,LOP240601000914,1939 16TH AV,16TH AV,975,STAND BY AND PRESERV,1717269978000,"[-122.2407873, 37.7920322]",6058690,2115535,C,18X,CCD2,06/01/24  7:26:18 PM,1717281819000,18,3,2
2075916,LOP240601000916,1101 29TH AV,29TH AV,911N,POLICE RELATED MATTE,1717270105000,"[-122.2308486, 37.7774282]",6061463,2110165,C,20X,CCD5,06/01/24  7:28:25 PM,1717270105000,20,3,2
2075918,LOP240601000917,78TH AV&BANCROFT AV,AV&BANCROFT AV,HAZ,HAZARDOUS SITUATION/,1717270185000,"[-122.1740401, 37.7633637]",6077787,2104746,C,30X,CCD6,06/01/24  7:29:45 PM,1717350190000,30,5,3
2075919,LOP240601000918,2250 BROADWAY,BROADWAY,20002,HIT & RUN (PROPERTY,1717270216000,"[-122.2666561, 37.811474]",6051350,2122753,C,08X,CCD3,06/01/24  7:30:16 PM,1717270216000,8,2,1
2075920,LOP240601000919,35TH ST&ADELINE ST,ST&ADELINE ST,20002,HIT & RUN (PROPERTY,1717270290000,"[-122.2799165, 37.8267749]",6047626,2128396,C,07X,CCD3,06/01/24  7:31:30 PM,1717270357000,7,1,1
2075921,LOP240601000920,449 HEGENBERGER RD,HEGENBERGER RD,SECCK,SECURITY CHECK,1717270337000,"[-122.1969727, 37.7367022]",6070983,2095159,C,31X,CCD7,06/01/24  7:32:17 PM,1717273075000,31,5,3
2075922,LOP240601000921,3525 KANSAS ST,KANSAS ST,MSDIAL,MISDIAL,1717270594000,"[-122.1991728, 37.7943505]",6070728,2116158,C,25X,CCD4,06/01/24  7:36:34 PM,1717270594000,25,4,2
2075923,LOP240601000922,89TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,968,DEAD ANIMAL PICK UP,1717270703000,"[-122.1616752, 37.7564465]",6081316,2102164,C,35X,CCD7,06/01/24  7:38:23 PM,1717321428000,35,5,3
2075924,LOP240601000923,2833 HIGH ST,HIGH ST,945A,AMBULANCE REQUESTED,1717270786000,"[-122.2023172, 37.7835377]",6069748,2112238,C,24Y,CCD4,06/01/24  7:39:46 PM,1717270786000,24,4,2
2075925,LOP240601000924,10203 EDES AV,EDES AV,911C,911 HANG UP FROM CP,1717270842000,"[-122.1800384, 37.734698]",6075866,2094341,C,31Y,CCD7,06/01/24  7:40:42 PM,1717270848000,31,5,3
2075926,LOP240601000926,455 7TH ST,7TH ST,EVID,EVIDENCE,1717270921000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,06/01/24  7:42:01 PM,1717272600000,3,1,1
2075927,LOP240601000925,1424 JEFFERSON ST,JEFFERSON ST,945A,AMBULANCE REQUESTED,1717270905000,"[-122.2746211, 37.8058965]",6049011,2120766,C,04X,CCD3,06/01/24  7:41:45 PM,1717270914000,4,1,1
2075928,LOP240601000927,1424 JEFFERSON ST,JEFFERSON ST,945A,AMBULANCE REQUESTED,1717270944000,"[-122.2746211, 37.8058965]",6049011,2120766,C,04X,CCD3,06/01/24  7:42:24 PM,1717270944000,4,1,1
2075929,LOP240601000928,2409 E 27TH ST,E 27TH ST,415C,415 UNKNOWN,1717270969000,"[-122.2249643, 37.7927235]",6063266,2115702,C,21X,CCD5,06/01/24  7:42:49 PM,1717317246000,21,3,2
2075930,LOP240601000929,7594 CIRCLE HILL DR,CIRCLE HILL DR,R10851,RECOVERED STOLEN VEH,1717271077000,"[-122.161784, 37.7736838]",6081396,2108440,C,30Y,CCD6,06/01/24  7:44:37 PM,1717318214000,30,5,3
2075931,LOP240601000930,688 36TH ST,36TH ST,R10851,RECOVERED STOLEN VEH,1717271104000,"[-122.2714863, 37.8255586]",6050052,2127907,C,06X,CCD1,06/01/24  7:45:04 PM,1717274737000,6,1,1
2075932,LOP240601000932,BANCROFT AV&HIGH ST,AV&HIGH ST,415RM,DISTURBING BETWEEN R,1717271240000,"[-122.2135242, 37.7733633]",6066442,2108593,C,23X,CCD5,06/01/24  7:47:20 PM,1717322282000,23,4,2
2075933,LOP240601000931,35TH AV&ALLENDALE AV,AV&ALLENDALE AV,901,VEHICLE COLLISION/PR,1717271207000,"[-122.2086312, 37.7890086]",6067960,2114263,C,24Y,CCD4,06/01/24  7:46:47 PM,1717282178000,24,4,2
2075934,LOP240601000933,2316 12TH AV,12TH AV,484LP,STOLEN LICENSE PLATE,1717271283000,"[-122.2395032, 37.7966164]",6059092,2117197,C,17Y,CCD2,06/01/24  7:48:03 PM,1717282584000,17,3,2
2075935,LOP240601000934,7036 MACARTHUR BLVD,MACARTHUR BLVD,945A,AMBULANCE REQUESTED,1717271509000,"[-122.1743937, 37.7702998]",6077730,2107273,C,29X,CCD6,06/01/24  7:51:49 PM,1717271509000,29,5,3
2075936,LOP240601000936,1094 16TH ST,16TH ST,484LP,STOLEN LICENSE PLATE,1717271525000,"[-122.2843954, 37.8108389]",6046222,2122619,C,05X,CCD3,06/01/24  7:52:05 PM,1717271971000,5,1,1
2075937,LOP240601000937,528 LAKE PARK AV,LAKE PARK AV,314,INDECENT EXPOSURE,1717271600000,"[-122.2466397, 37.8102476]",6057123,2122198,C,14Y,CCD2,06/01/24  7:53:20 PM,1717281308000,14,2,2
2075938,LOP240601000938,MARTIN LUTHER KING JR WY&SAN PABLO AV,LUTHER KING JR WY&SAN PABLO AV,929,FIRE,1717271714000,"[-122.2736094, 37.811518]",6049342,2122807,C,04X,CCD3,06/01/24  7:55:14 PM,1717271715000,4,1,1
2075939,LOP240601000939,690 HILLER DR,HILLER DR,415J,DISTURBANCE-JUVENILE,1717271716000,"[-122.2270076, 37.8503678]",6063063,2136699,C,13Y,CCD1,06/01/24  7:55:16 PM,1717277569000,13,2,1
2075940,LOP240601000942,E 12TH ST&FRUITVALE AV,12TH ST&FRUITVALE AV,945A,AMBULANCE REQUESTED,1717271819000,"[-122.2266926, 37.7759509]",6062654,2109605,C,23X,CCD5,06/01/24  7:56:59 PM,1717271819000,23,4,2
2075941,LOP240601000941,HIGH ST&HOWARD ST,ST&HOWARD ST,23103,RECKLESS DRIVING,1717271770000,"[-122.2220947, 37.7668988]",6063922,2106285,C,23X,CCD5,06/01/24  7:56:10 PM,1717272950000,23,4,2
2075942,LOP240601000946,LAKE PARK AV&MACARTHUR BLVD,PARK AV&MACARTHUR BLVD,EVAL,EVALUATION,1717271955000,"[-122.2416254, 37.8072536]",6058551,2121081,C,15X,CCD2,06/01/24  7:59:15 PM,1717287037000,15,3,2
2075943,LOP240601000943,W GRAND AV&SAN PABLO AV,GRAND AV&SAN PABLO AV,929,FIRE,1717271940000,"[-122.2740099, 37.8127727]",6049235,2123266,C,05X,CCD3,06/01/24  7:59:00 PM,1717271940000,5,1,1
2075944,LOP240601000944,1165 50TH AV,50TH AV,602L,TRESPASS:,1717271948000,"[-122.2109391, 37.7674952]",6067150,2106443,C,26X,CCD5,06/01/24  7:59:08 PM,1717290761000,26,4,3
2075945,LOP240601000945,10600 MACARTHUR BLVD,MACARTHUR BLVD,SECCK,SECURITY CHECK,1717271951000,"[-122.1524186, 37.7429746]",6083905,2097212,C,32Y,CCD7,06/01/24  7:59:11 PM,1717273079000,32,5,3
2075946,LOP240601000947,1292 62ND AV,62ND AV,415C,415 UNKNOWN,1717271979000,"[-122.1993419, 37.7624139]",6070468,2104532,C,26Y,CCD6,06/01/24  7:59:39 PM,1717324999000,26,4,3
2075947,LOP240601000948,9790 MACARTHUR BLVD,MACARTHUR BLVD,911C,911 HANG UP FROM CP,1717272009000,"[-122.1588248, 37.7499521]",6082098,2099785,C,35X,CCD7,06/01/24  8:00:09 PM,1717272016000,35,5,3
2075948,LOP240601000949,1428 105TH AV,105TH AV,945A,AMBULANCE REQUESTED,1717272041000,"[-122.166351, 37.7394081]",6079854,2095985,C,32X,CCD7,06/01/24  8:00:41 PM,1717272041000,32,5,3
2075949,LOP240601000950,1429 13TH AV,13TH AV,R10851,RECOVERED STOLEN VEH,1717272057000,"[-122.2466631, 37.7903467]",6056981,2114953,C,19X,CCD2,06/01/24  8:00:57 PM,1717272208000,19,3,2
2075950,LOP240601000951,100 INTERNATIONAL BLVD,INTERNATIONAL BLVD,976,CAR STOP,1717272097000,"[-122.2568213, 37.7985131]",6054102,2117981,C,19X,CCD2,06/01/24  8:01:37 PM,1717272717000,19,3,2
2075951,LOP240601000952,2130 94TH AV,94TH AV,929,FIRE,1717272099000,"[-122.164701, 37.7508278]",6080405,2100134,C,34X,CCD7,06/01/24  8:01:39 PM,1717272105000,34,5,3
2075952,LOP240601000953,915 APGAR ST,APGAR ST,MSDIAL,MISDIAL,1717272126000,"[-122.2746752, 37.8290156]",6049155,2129183,C,06X,CCD1,06/01/24  8:02:06 PM,1717272126000,6,1,1
2075953,LOP240601000955,8701 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415F,415 FAMILY,1717272138000,"[-122.1760653, 37.7517573]",6077126,2100531,C,33X,CCD7,06/01/24  8:02:18 PM,1717317335000,33,5,3
2075954,LOP240601000956,10945 ROBLEDO DR,ROBLEDO DR,R10851,RECOVERED STOLEN VEH,1717272164000,"[-122.1741986, 37.7304797]",6077527,2092775,C,31Z,CCD7,06/01/24  8:02:44 PM,1717323278000,31,5,3
2075955,LOP240601000957,700 E 20TH ST,E 20TH ST,10851,STOLEN VEHICLE,1717272261000,"[-122.2465262, 37.7982156]",6057074,2117817,C,17X,CCD2,06/01/24  8:04:21 PM,1717278967000,17,3,2
2075956,LOP240601000958,8925 HOLLY ST,HOLLY ST,929,FIRE,1717272264000,"[-122.1732295, 37.7508746]",6077940,2100195,C,34X,CCD7,06/01/24  8:04:24 PM,1717272265000,34,5,3
2075957,LOP240601000959,1173 32ND ST,32ND ST,415C,415 UNKNOWN,1717272419000,"[-122.2815322, 37.8238252]",6047139,2127331,C,07X,CCD3,06/01/24  8:06:59 PM,1717282452000,7,1,1
2075958,LOP240601000963,7036 MACARTHUR BLVD,MACARTHUR BLVD,945A,AMBULANCE REQUESTED,1717272527000,"[-122.1743937, 37.7702998]",6077730,2107273,C,29X,CCD6,06/01/24  8:08:47 PM,1717272527000,29,5,3
2075959,LOP240601000962,510 EMBARCADERO WEST,EMBARCADERO WEST,602L,TRESPASS:,1717272509000,"[-122.2782581, 37.7960026]",6047892,2117184,C,01X,CCD3,06/01/24  8:08:29 PM,1717272783000,1,1,1
2075960,LOP240601000964,811 37TH ST,37TH ST,MSDIAL,MISDIAL,1717272560000,"[-122.2722156, 37.8268084]",6049850,2128366,C,06X,CCD1,06/01/24  8:09:20 PM,1717272560000,6,1,1
2075961,LOP240601000968,365 PERKINS ST,PERKINS ST,WELCK,WELFARE CHECK -- CHE,1717272726000,"[-122.2550424, 37.8114166]",6054704,2122669,C,14X,CCD3,06/01/24  8:12:06 PM,1717285179000,14,2,2
2075962,LOP240601000969,3860 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,415C,415 UNKNOWN,1717272783000,"[-122.2687207, 37.8283744]",6050870,2128917,C,06X,CCD1,06/01/24  8:13:03 PM,1717272798000,6,1,1
2075963,LOP240601000970,14TH ST&MADISON ST,ST&MADISON ST,23103,RECKLESS DRIVING,1717272801000,"[-122.2640692, 37.801539]",6052029,2119122,C,03X,CCD2,06/01/24  8:13:21 PM,1717273083000,3,1,1
2075964,LOP240601000971,W MACARTHUR BLVD&MARKET ST,MACARTHUR BLVD&MARKET ST,SIDESH,SIDESHOW,1717272877000,"[-122.2745931, 37.8280445]",6049172,2128829,C,06X,CCD1,06/01/24  8:14:37 PM,1717273014000,6,1,1
2075965,LOP240601000972,2651 73RD AV,73RD AV,SECCK,SECURITY CHECK,1717273086000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,06/01/24  8:18:06 PM,1717276440000,30,5,3
2075966,LOP240601000973,9626 C ST,C ST,MJ,MISSING JUVENILE,1717273120000,"[-122.1758278, 37.7438334]",6077143,2097645,C,33X,CCD7,06/01/24  8:18:40 PM,1717278511000,33,5,3
2075967,LOP240601000974,439 HUNTER AV,HUNTER AV,SECCK,SECURITY CHECK,1717273147000,"[-122.1829916, 37.7342191]",6075009,2094182,C,31Y,CCD7,06/01/24  8:19:07 PM,1717277156000,31,5,3
2075968,LOP240601000975,W MACARTHUR BLVD&MARKET ST,MACARTHUR BLVD&MARKET ST,SIDESH,SIDESHOW,1717273238000,"[-122.2745931, 37.8280445]",6049172,2128829,C,06X,CCD1,06/01/24  8:20:38 PM,1717273339000,6,1,1
2075969,LOP240601000976,102ND AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,SIDESH,SIDESHOW,1717273407000,"[-122.1682011, 37.7412388]",6079331,2096661,C,32X,CCD7,06/01/24  8:23:27 PM,1717274744000,32,5,3
2075970,LOP240601000977,5902 HARMON AV,HARMON AV,945A,AMBULANCE REQUESTED,1717273486000,"[-122.1950321, 37.7682305]",6071752,2106627,C,27Y,CCD6,06/01/24  8:24:46 PM,1717273487000,27,4,3
2075971,LOP240601000978,4016 RHODA AV,RHODA AV,WELCK,WELFARE CHECK -- CHE,1717273542000,"[-122.2045829, 37.8038449]",6069228,2119643,C,22X,CCD4,06/01/24  8:25:42 PM,1717334468000,22,3,2
2075972,LOP240601000979,7036 MACARTHUR BLVD,MACARTHUR BLVD,945A,AMBULANCE REQUESTED,1717273570000,"[-122.1743937, 37.7702998]",6077730,2107273,C,29X,CCD6,06/01/24  8:26:10 PM,1717273574000,29,5,3
2075973,LOP240601000980,2438 E 28TH ST,E 28TH ST,415F,415 FAMILY,1717273621000,"[-122.2238919, 37.7945411]",6063588,2116358,P,21X,CCD5,06/01/24  8:27:01 PM,1717332828000,21,3,2
2075974,LOP240601000981,37TH ST&WEST ST,ST&WEST ST,MSDIAL,MISDIAL,1717273621000,"[-122.2718981, 37.8267088]",6049941,2128328,C,06X,CCD1,06/01/24  8:27:01 PM,1717273626000,6,1,1
2075975,LOP240601000982,210 BURMA RD,BURMA RD,415C,415 UNKNOWN,1717273635000,"[-122.3043318, 37.8235473]",6040553,2127356,C,05Y,CCD3,06/01/24  8:27:15 PM,1717298833000,5,1,1
2075976,LOP240601000984,CHURCH ST&FOOTHILL BLVD,ST&FOOTHILL BLVD,SECCK,SECURITY CHECK,1717273709000,"[-122.1774214, 37.7698393]",6076852,2107121,C,30Y,CCD6,06/01/24  8:28:29 PM,1717274677000,30,5,3
2075977,LOP240601000983,34TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,CODE7,SUBJECT ARMED WITH W,1717273663000,"[-122.2238575, 37.7766571]",6063478,2109847,C,23X,CCD5,06/01/24  8:27:43 PM,1717275703000,23,4,2
2075978,LOP240601000985,W MACARTHUR BLVD&MARKET ST,MACARTHUR BLVD&MARKET ST,SIDESH,SIDESHOW,1717273747000,"[-122.2745931, 37.8280445]",6049172,2128829,C,06X,CCD1,06/01/24  8:29:07 PM,1717273781000,6,1,1
2075979,LOP240601000988,21ST ST&BRUSH ST,ST&BRUSH ST,BTNFO,BEAT INFORMATION,1717273805000,"[-122.2754976, 37.8117148]",6048798,2122889,C,05X,CCD3,06/01/24  8:30:05 PM,1717275067000,5,1,1
2075980,LOP240601000989,921 W MACARTHUR BLVD,W MACARTHUR BLVD,911C,911 HANG UP FROM CP,1717273851000,"[-122.2752031, 37.8280682]",6048996,2128841,C,06X,CCD1,06/01/24  8:30:51 PM,1717278642000,6,1,1
2075981,LOP240601000990,2753 68TH AV,68TH AV,415C,415 UNKNOWN,1717273900000,"[-122.1803447, 37.7684325]",6075998,2106624,C,30X,CCD6,06/01/24  8:31:40 PM,1717350159000,30,5,3
2075982,LOP240601000991,1435 96TH AV,96TH AV,A10851,ATTEMPTED AUTO THEFT,1717273948000,"[-122.1712001, 37.7460114]",6078495,2098414,C,34X,CCD7,06/01/24  8:32:28 PM,1717274364000,34,5,3
2075983,LOP240601000992,3826 MARKET ST,MARKET ST,SIDESH,SIDESHOW,1717273972000,"[-122.2743941, 37.8285556]",6049233,2129014,C,06X,CCD1,06/01/24  8:32:52 PM,1717274117000,6,1,1
2075984,LOP240601000993,9624 C ST,C ST,911C,911 HANG UP FROM CP,1717273985000,"[-122.1758385, 37.7438497]",6077140,2097651,C,33X,CCD7,06/01/24  8:33:05 PM,1717297865000,33,5,3
2075985,LOP240601000994,2400 MACARTHUR BLVD,MACARTHUR BLVD,911C,911 HANG UP FROM CP,1717274014000,"[-122.2140323, 37.799879]",6066472,2118249,C,22X,CCD4,06/01/24  8:33:34 PM,1717275108000,22,3,2
2075986,LOP240601000995,5427 TELEGRAPH AV,TELEGRAPH AV,911C,911 HANG UP FROM CP,1717274052000,"[-122.2620592, 37.8396645]",6052871,2132991,C,11X,CCD1,06/01/24  8:34:12 PM,1717278377000,11,2,1
2075987,LOP240601000996,2836 68TH AV,68TH AV,945A,AMBULANCE REQUESTED,1717274188000,"[-122.179212, 37.7693001]",6076331,2106934,C,30Y,CCD6,06/01/24  8:36:28 PM,1717274189000,30,5,3
2075988,LOP240601000997,2690 74TH AV,74TH AV,975,STAND BY AND PRESERV,1717274205000,"[-122.1729779, 37.76751]",6078121,2106250,P,30Y,CCD6,06/01/24  8:36:45 PM,1717274205000,30,5,3
2075989,LOP240601001000,2404 WARNER AV,WARNER AV,MPRISK,MISSING PERSON AT RI,1717274262000,"[-122.1588535, 37.7481388]",6082078,2099125,C,32Y,CCD7,06/01/24  8:37:42 PM,1717287791000,32,5,3
2075990,LOP240601000998,27TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,459AU,AUTO BURGLARY,1717274210000,"[-122.2679247, 37.816185]",6051016,2124475,C,08X,CCD3,06/01/24  8:36:50 PM,1717275723000,8,2,1
2075991,LOP240601000999,FOREST ST&OAK GROVE AV,ST&OAK GROVE AV,BTNFO,BEAT INFORMATION,1717274236000,"[-122.2552393, 37.8442022]",6054871,2134606,C,12Y,CCD1,06/01/24  8:37:16 PM,1717275038000,12,2,1
2075992,LOP240601000961,60 HERITAGE ST,HERITAGE ST,933MA,ALARM-MANUALLY ACTIV,1717272470000,"[-122.129398, 37.7664312]",6090709,2105635,C,35Y,CCD7,06/01/24  8:07:50 PM,1717274332000,35,5,3
2075993,LOP240601001001,1955 SAN PABLO AV,SAN PABLO AV,945A,AMBULANCE REQUESTED,1717274321000,"[-122.2730435, 37.809568]",6049492,2122094,C,04X,CCD3,06/01/24  8:38:41 PM,1717274329000,4,1,1
2075994,LOP240601001004,2610 INYO AV,INYO AV,415BF,415 BOYFRIEND,1717274449000,"[-122.2270871, 37.7921705]",6062649,2115512,C,21X,CCD5,06/01/24  8:40:49 PM,1717332657000,21,3,2
2075995,LOP240601001005,2138 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SIDESH,SIDESHOW,1717274486000,"[-122.2384939, 37.7850013]",6059305,2112963,C,19X,CCD2,06/01/24  8:41:26 PM,1717274595000,19,3,2
2075996,LOP240601001006,1373 18TH ST,18TH ST,415SS,415 SHOT SPOTTER GUN,1717274610000,"[-122.2896917, 37.8135274]",6044711,2123627,C,05X,CCD3,06/01/24  8:43:30 PM,1717278440000,5,1,1
2075997,LOP240601001007,19TH ST&BROADWAY,ST&BROADWAY,911N,POLICE RELATED MATTE,1717274752000,"[-122.2690368, 37.8077823]",6050637,2121422,C,04X,CCD3,06/01/24  8:45:52 PM,1717274752000,4,1,1
2075998,LOP240601001008,E 12TH ST&48TH AV,12TH ST&48TH AV,CKVEH,CHECK VEHICLE,1717274770000,"[-122.2120032, 37.7687763]",6066851,2106915,P,26X,CCD5,06/01/24  8:46:10 PM,1717274787000,26,4,3
2075999,LOP240601001009,630 DOUGLAS AV,DOUGLAS AV,INFO,BEAT INFORMATION,1717274870000,"[-122.1812554, 37.734373]",6075512,2094229,C,31Y,CCD7,06/01/24  8:47:50 PM,1717274877000,31,5,3
2076000,LOP240601001010,16TH AV&EMBARCADERO,AV&EMBARCADERO,976,CAR STOP,1717274951000,"[-122.2431557, 37.7836634]",6057949,2112501,C,19X,CCD5,06/01/24  8:49:11 PM,1717275725000,19,3,2
2076001,LOP240601001011,3103 STUART ST,STUART ST,911C,911 HANG UP FROM CP,1717274960000,"[-122.2313068, 37.7993135]",6061478,2118135,C,17Y,CCD2,06/01/24  8:49:20 PM,1717281589000,17,3,2
2076002,LOP240601001012,7036 MACARTHUR BLVD,MACARTHUR BLVD,945A,AMBULANCE REQUESTED,1717274994000,"[-122.1743937, 37.7702998]",6077730,2107273,C,29X,CCD6,06/01/24  8:49:54 PM,1717274995000,29,5,3
2076003,LOP240601001013,131 EMBARCADERO WEST,EMBARCADERO WEST,TXT911,TEXT911,1717275049000,"[-122.2706551, 37.7927494]",6050066,2115958,C,01X,CCD3,06/01/24  8:50:49 PM,1717275049000,1,1,1
2076004,LOP240601001014,878 E 28TH ST,E 28TH ST,10851,STOLEN VEHICLE,1717275096000,"[-122.2381724, 37.8018741]",6059512,2119104,C,17Y,CCD2,06/01/24  8:51:36 PM,1717282440000,17,3,2
2076005,LOP240601001015,1024 50TH AV,50TH AV,459,BURGLARY,1717275163000,"[-122.2116814, 37.7666769]",6066930,2106149,C,26X,CCD5,06/01/24  8:52:43 PM,1717345621000,26,4,3
2076006,LOP240601001016,3250 HOLLIS ST,HOLLIS ST,WELCK,WELFARE CHECK -- CHE,1717275190000,"[-122.2838047, 37.8251587]",6046492,2127829,C,07X,CCD3,06/01/24  8:53:10 PM,1717285848000,7,1,1
2076007,LOP240601001017,1610 89TH AV,89TH AV,AOA,ASSIST OUTSIDE AGENC,1717275216000,"[-122.1723197, 37.7514918]",6078207,2100415,C,34X,CCD7,06/01/24  8:53:36 PM,1717299392000,34,5,3
2076008,LOP240601001021,3724 BROOKDALE AV,BROOKDALE AV,913TH,SUICIDE THREATS,1717275612000,"[-122.2082476, 37.7861795]",6068052,2113231,C,24Y,CCD4,06/01/24  9:00:12 PM,1717282053000,24,4,2
2076009,LOP240601001022,1415 35TH AV,35TH AV,BCAST,BROADCAST,1717275640000,"[-122.2225928, 37.7764422]",6063842,2109762,P,23X,CCD5,06/01/24  9:00:40 PM,1717275640000,23,4,2
